Tiempo,Corriente,Velocidad
0.146,0.10788427616252025,89.66781924802504
0.147,0.10798752933412364,90.23711189033044
0.148,0.10809066676851228,90.80576640845423
0.149,0.10819368859541209,91.37378351767433
0.15,0.10829659494441345,91.94116393246694
0.151,0.1083993859449545,92.50790836650737
0.152,0.10850206172633023,93.07401753267098
0.153,0.10860462241769142,93.63949214303406
0.154,0.10870706814804368,94.20433290887475
0.155,0.10880939904624432,94.7685405406739
0.156,0.10891161524101041,95.33211574811594
0.157,0.10901371686091707,95.89505924008986
0.158,0.10911570403438861,96.45737172469002
0.159,0.10921757688971119,97.0190539092171
0.16,0.10931933555502367,97.58010650017896
0.161,0.10942098015832248,98.14053020329148
0.162,0.10952251082746074,98.70032572347954
0.163,0.10962392769014813,99.25949376487787
0.164,0.10972523087395275,99.81803503083192
0.165,0.1098264205062941,100.37595022389876
0.166,0.10992749671445526,100.93324004584794
0.167,0.11002845962557514,101.48990519766242
0.168,0.11012930936664599,102.04594637953937
0.169,0.11023004606452563,102.60136429089117
0.17,0.11033066984592095,103.1561596303462
0.171,0.11043118083740472,103.71033309574973
0.17200000000000001,0.11053157916539777,104.26388538416482
0.17300000000000001,0.11063186495619158,104.81681719187318
0.17400000000000002,0.11073203833592785,105.36912921437607
0.17500000000000002,0.11083209943060748,105.92082214639512
0.176,0.110932048366092,106.4718966818733
0.177,0.11103188526810337,107.02235351397567
0.178,0.11113161026221792,107.57219333509036
0.179,0.11123122347387987,108.12141683682941
0.18,0.11133072502837892,108.67002471002958
0.181,0.11143011505087524,109.21801764475329
0.182,0.11152939366638787,109.76539633028946
0.183,0.111628560999794,110.3121614551544
0.184,0.1117276171758278,110.8583137070926
0.185,0.11182656231908775,111.40385377307774
0.186,0.11192539655402996,111.94878233931338
0.187,0.11202412000497591,112.49310009123397
0.188,0.11212273279610177,113.03680771350564
0.189,0.11222123505144768,113.57990589002706
0.19,0.11231962689491032,114.12239530393032
0.191,0.11241790845025489,114.66427663758176
0.192,0.11251607984110314,115.20555057258288
0.193,0.11261414119094004,115.74621778977114
0.194,0.11271209262311188,116.28627896922089
0.195,0.11280993426082322,116.82573479024414
0.196,0.11290766622714533,117.36458593139146
0.197,0.11300528864501024,117.90283307045284
0.198,0.11310280163721095,118.44047688445852
0.199,0.11320020532640529,118.97751804967987
0.2,0.11329749983510846,119.51395724163021
0.201,0.11339468528570228,120.04979513506565
0.202,0.11349176180043263,120.58503240398599
0.203,0.11358872950140507,121.11966972163555
0.20400000000000001,0.11368558851058987,121.65370776050398
0.20500000000000002,0.11378233894981982,122.18714719232712
0.20600000000000002,0.11387898094079396,122.71998868808787
0.20700000000000002,0.11397551460507305,123.25223291801706
0.20800000000000002,0.114071940064077,123.78388055159417
0.209,0.11416825743909895,124.31493225754836
0.21,0.11426446685128547,124.84538870385913
0.211,0.11436056842165766,125.37525055775724
0.212,0.11445656227109444,125.90451848572559
0.213,0.11455244852034019,126.43319315349997
0.214,0.11464822729000662,126.96127522606997
0.215,0.1147438987005662,127.48876536767979
0.216,0.11483946287235962,128.01566424182903
0.217,0.11493491992559329,128.54197251127363
0.218,0.11503026998033558,129.06769083802658
0.219,0.11512551315652012,129.59281988335889
0.22,0.11522064957394901,130.11736030780034
0.221,0.11531567935229016,130.6413127711402
0.222,0.11541060261107457,131.16467793242833
0.223,0.11550541946970062,131.68745644997574
0.224,0.11560013004743386,132.20964898135557
0.225,0.11569473446340858,132.73125618340396
0.226,0.11578923283661617,133.2522787122207
0.227,0.11588362528592364,133.77271722317013
0.228,0.11597791193006345,134.29257237088208
0.229,0.11607209288763032,134.81184480925262
0.23,0.1161661682770875,135.3305351914447
0.231,0.1162601382167748,135.84864416988935
0.232,0.11635400282488167,136.36617239628606
0.233,0.11644776221948377,136.883120521604
0.234,0.11654141651851282,137.3994891960826
0.23500000000000001,0.11663496583976926,137.9152790692325
0.23600000000000002,0.1167284103009221,138.4304907898361
0.23700000000000002,0.11682175001951808,138.94512500594885
0.23800000000000002,0.11691498511295188,139.4591823648996
0.23900000000000002,0.1170081156985061,139.97266351329162
0.24,0.11710114189332364,140.48556909700346
0.241,0.11719406381441638,140.99789976118967
0.242,0.1172868815786644,141.50965615028164
0.243,0.11737959530282237,142.0208389079884
0.244,0.11747220510350453,142.5314486772975
0.245,0.11756471109719858,143.04148610047574
0.246,0.11765711340026717,143.55095181906995
0.247,0.1177494121289303,144.05984647390787
0.248,0.11784160739929427,144.56817070509894
0.249,0.11793369932732183,145.07592515203507
0.25,0.11802568802885238,145.58311045339147
0.251,0.11811757361959008,146.08972724712754
0.252,0.11820935621511436,146.59577617048754
0.253,0.11830103593087117,147.1012578600014
0.254,0.11839261288217955,147.6061729514855
0.255,0.11848408718423749,148.1105220800437
0.256,0.11857545895209301,148.61430588006786
0.257,0.1186667283006856,149.11752498523876
0.258,0.11875789534480947,149.62018002852687
0.259,0.11884896019915038,150.12227164219325
0.26,0.11893992297823944,150.6238004577901
0.261,0.11903078379650361,151.12476710616184
0.262,0.11912154276822927,151.62517221744565
0.263,0.11921220000757841,152.12501642107253
0.264,0.11930275562857912,152.62430034576784
0.265,0.11939320974514148,153.12302461955224
0.266,0.1194835624710329,153.62118986974244
0.267,0.11957381391991584,154.1187967229519
0.268,0.11966396420530495,154.61584580509188
0.269,0.11975401344059433,155.11233774137185
0.27,0.11984396173905996,155.60827315630064
0.271,0.11993380921382965,156.10365267368698
0.272,0.1200235559779292,156.5984769166404
0.273,0.12011320214423768,157.09274650757197
0.274,0.12020274782552023,157.5864620681951
0.275,0.1202921931344084,158.07962421952627
0.276,0.12038153818341352,158.57223358188594
0.277,0.12047078308491864,159.06429077489918
0.278,0.12055992795117632,159.55579641749662
0.279,0.12064897289431696,160.046751127915
0.28,0.12073791802634462,160.5371555236981
0.281,0.12082676345913959,161.02701022169757
0.28200000000000003,0.12091550930445731,161.51631583807352
0.28300000000000003,0.12100415567392347,162.00507298829552
0.28400000000000003,0.12109270267904287,162.49328228714316
0.28500000000000003,0.12118115043119124,162.98094434870697
0.28600000000000003,0.12126949904162486,163.46805978638906
0.28700000000000003,0.12135774862147305,163.95462921290414
0.28800000000000003,0.12144589928173277,164.44065324027994
0.289,0.12153395113329174,164.92613247985827
0.29,0.12162190428690438,165.41106754229563
0.291,0.12170975885319935,165.89545903756408
0.292,0.12179751494268472,166.37930757495195
0.293,0.12188517266574321,166.8626137630646
0.294,0.12197273213263367,167.34537820982513
0.295,0.12206019345349556,167.8276015224754
0.296,0.12214755673834009,168.3092843075764
0.297,0.1222348220970492,168.79042717100933
0.298,0.12232198963940075,169.27103071797626
0.299,0.12240905947503299,169.75109555300088
0.3,0.12249603171346406,170.2306222799292
0.301,0.12258290646409446,170.70961150193045
0.302,0.12266968383619517,171.1880638214977
0.303,0.12275636393892445,171.66597984044876
0.304,0.122842946881308,172.1433601599268
0.305,0.12292943277225127,172.6202053804012
0.306,0.12301582172054296,173.0965161016682
0.307,0.12310211383484669,173.57229292285177
0.308,0.12318830922370733,174.04753644240438
0.309,0.12327440799553822,174.5222472581076
0.31,0.12336041025864346,174.99642596707298
0.311,0.12344631612119904,175.47007316574272
0.312,0.12353212569126243,175.94318944989055
0.313,0.12361783907676398,176.4157754146223
0.314,0.1237034563855246,176.88783165437678
0.315,0.1237889777252324,177.35935876292655
0.316,0.12387440320345591,177.83035733337852
0.317,0.12395973292765529,178.30082795817478
0.318,0.12404496700515696,178.7707712290934
0.319,0.12413010554317482,179.24018773724913
0.32,0.12421514864879923,179.7090780730941
0.321,0.12430009642900085,180.17744282641857
0.322,0.12438494899062595,180.64528258635178
0.323,0.12446970644041298,181.1125979413625
0.324,0.12455436888496806,181.57938947926
0.325,0.1246389364307933,182.04565778719459
0.326,0.1247234091842447,182.51140345165854
0.327,0.12480778725158559,182.97662705848654
0.328,0.12489207073894966,183.44132919285678
0.329,0.12497625975235542,183.90551043929142
0.33,0.12506035439769175,184.36917138165748
0.331,0.12514435478074007,184.83231260316748
0.332,0.12522826100716283,185.29493468638026
0.333,0.12531207318249546,185.75703821320167
0.334,0.12539579141216461,186.21862376488514
0.335,0.1254794158014739,186.67969192203282
0.336,0.12556294645561183,187.14024326459588
0.337,0.12564638347963913,187.60027837187548
0.338,0.12572972697851595,188.05979782252345
0.339,0.12581297705706812,188.518802194543
0.34,0.1258961338200066,188.9772920652894
0.341,0.12597919737194724,189.43526801147075
0.342,0.12606216781735763,189.89273060914883
0.343,0.12614504526060527,190.3496804337396
0.34400000000000003,0.12622782980593245,190.80611806001414
0.34500000000000003,0.1263105215574701,191.26204406209914
0.34600000000000003,0.12639312061923613,191.7174590134778
0.34700000000000003,0.12647562709512863,192.17236348699046
0.34800000000000003,0.12655804108892127,192.62675805483545
0.34900000000000003,0.12664036270428114,193.0806432885697
0.35000000000000003,0.12672259204475683,193.53401975910936
0.35100000000000003,0.12680472921377767,193.98688803673076
0.352,0.12688677431466228,194.43924869107101
0.353,0.12696872745060184,194.89110229112868
0.354,0.12705058872469158,195.34244940526443
0.355,0.12713235823989394,195.793290601202
0.356,0.12721403609906715,196.24362644602868
0.357,0.12729562240494074,196.6934575061962
0.358,0.12737711726014245,197.1427843475212
0.359,0.12745852076718642,197.5916075351862
0.36,0.12753983302845245,198.03992763374018
0.361,0.12762105414622782,198.48774520709935
0.362,0.12770218422267424,198.93506081854773
0.363,0.12778322335983844,199.38187503073803
0.364,0.1278641716596575,199.82818840569226
0.365,0.12794502922394438,200.27400150480244
0.366,0.12802579615441637,200.7193148888313
0.367,0.12810647255266044,201.16412911791312
0.368,0.1281870585201508,201.6084447515542
0.369,0.12826755415825702,202.05226234863366
0.37,0.1283479595682302,202.4955824674043
0.371,0.1284282748512055,202.9384056654931
0.372,0.128508500108205,203.38073249990194
0.373,0.1285886354401457,203.82256352700844
0.374,0.12866868094781994,204.26389930256659
0.375,0.12874863673191764,204.70474038170732
0.376,0.1288285028930024,205.14508731893943
0.377,0.12890827953153497,205.58494066815004
0.378,0.12898796674786853,206.0243009826055
0.379,0.1290675646422323,206.46316881495204
0.38,0.129147073314752,206.9015447172163
0.381,0.1292264928654283,207.33942924080623
0.382,0.12930582339416433,207.77682293651168
0.383,0.12938506500075164,208.21372635450516
0.384,0.12946421778485429,208.65014004434246
0.385,0.1295432818460336,209.08606455496331
0.386,0.1296222572837467,209.52150043469226
0.387,0.12970114419732331,209.95644823123902
0.388,0.12977994268600024,210.39090849169966
0.389,0.12985865284889037,210.82488176255677
0.39,0.1299372747849954,211.25836858968052
0.391,0.1300158085932129,211.6913695183291
0.392,0.13009425437232408,212.12388509314962
0.393,0.1301726122210032,212.55591585817862
0.394,0.13025088223781459,212.9874623568429
0.395,0.13032906452119838,213.41852513196008
0.396,0.13040715916950327,213.84910472573927
0.397,0.13048516628096343,214.27920167978186
0.398,0.1305630859536987,214.70881653508226
0.399,0.1306409182857144,215.1379498320283
0.4,0.13071866337491658,215.56660211040227
0.401,0.13079632131909294,215.99477390938122
0.402,0.1308738922159263,216.42246576753803
0.403,0.13095137616298902,216.84967822284167
0.404,0.1310287732577392,217.27641181265832
0.405,0.13110608359753567,217.70266707375166
0.406,0.1311833072796187,218.1284445422838
0.40700000000000003,0.13126044440113105,218.55374475381578
0.40800000000000003,0.13133749505909312,218.97856824330844
0.40900000000000003,0.13141445935042015,219.40291554512285
0.41000000000000003,0.1314913373719244,219.82678719302123
0.41100000000000003,0.13156812922030856,220.25018372016737
0.41200000000000003,0.1316448349921653,220.6731056591276
0.41300000000000003,0.13172145478397004,221.09555354187114
0.41400000000000003,0.1317979886921052,221.517527899771
0.41500000000000004,0.1318744368128379,221.93902926360457
0.41600000000000004,0.1319507992423281,222.36005816355424
0.417,0.13202707607662448,222.78061512920817
0.418,0.13210326741167489,223.20070068956085
0.419,0.13217937334331464,223.6203153730139
0.42,0.1322553939672734,224.03945970737655
0.421,0.13233132937917158,224.45813421986645
0.422,0.13240717967452495,224.8763394371103
0.423,0.13248294494873905,225.29407588514448
0.424,0.13255862529712173,225.71134408941572
0.425,0.1326342208148596,226.1281445747818
0.426,0.1327097315970451,226.54447786551222
0.427,0.13278515773865368,226.96034448528874
0.428,0.13286049933456057,227.37574495720614
0.429,0.132935756479543,227.79067980377286
0.43,0.13301092926825014,228.20514954691177
0.431,0.1330860177952441,228.61915470796055
0.432,0.13316102215496992,229.03269580767264
0.433,0.13323594244177597,229.44577336621762
0.434,0.13331077874989808,229.85838790318212
0.435,0.13338553117347102,230.27053993757036
0.436,0.13346019980651277,230.6822299878047
0.437,0.1335347847429592,231.09345857172656
0.438,0.13360928607661585,231.50422620659677
0.439,0.13368370390119422,231.9145334090964
0.44,0.1337580383103034,232.32438069532742
0.441,0.13383228939744424,232.7337685808132
0.442,0.13390645725601313,233.14269758049937
0.443,0.13398054197930162,233.55116820875423
0.444,0.1340545436604955,233.95918097936968
0.445,0.13412846239267417,234.36673640556154
0.446,0.13420229826881763,234.7738349999704
0.447,0.1342760513818022,235.18047727466234
0.448,0.13434972182440064,235.58666374112937
0.449,0.13442330968926883,235.99239491029013
0.45,0.13449681506897923,236.39767129249066
0.451,0.13457023805598736,236.8024933975049
0.452,0.13464357874264016,237.20686173453538
0.453,0.1347168372211981,237.61077681221389
0.454,0.13479001358380377,238.01423913860202
0.455,0.13486310792250278,238.41724922119198
0.456,0.13493612032923838,238.81980756690703
0.457,0.1350090508958432,239.22191468210227
0.458,0.13508189971405665,239.62357107256523
0.459,0.13515466687551242,240.02477724351638
0.46,0.13522735247174,240.4255336996101
0.461,0.13529995659415628,240.8258409449349
0.462,0.13537247933409952,241.22569948301435
0.463,0.13544492078278939,241.62510981680762
0.464,0.13551728103133728,242.0240724487101
0.465,0.13558956017077053,242.42258788055398
0.466,0.13566175829199845,242.82065661360903
0.467,0.13573387548584295,243.21827914858312
0.468,0.13580591184300586,243.61545598562284
0.46900000000000003,0.13587786745410235,244.0121876243142
0.47000000000000003,0.1359497424096398,244.40847456368317
0.47100000000000003,0.1360215368000309,244.8043173021964
0.47200000000000003,0.13609325071557718,245.19971633776183
0.47300000000000003,0.13616488424648088,245.59467216772921
0.47400000000000003,0.13623643748285463,245.98918528889087
0.47500000000000003,0.13630791051469185,246.38325619748227
0.47600000000000003,0.1363793034319018,246.7768853891826
0.47700000000000004,0.13645061632427494,247.17007335911555
0.47800000000000004,0.13652184928152533,247.56282060184975
0.47900000000000004,0.13659300239324249,247.95512761139935
0.48,0.13666407574893155,248.34699488122493
0.481,0.1367350694379894,248.73842290423391
0.482,0.13680598354971424,249.12941217278114
0.483,0.13687681817330583,249.51996317866966
0.484,0.1369475733978634,249.9100764131512
0.485,0.13701824931238,250.29975236692675
0.486,0.13708884600577037,250.6889915301475
0.487,0.13715936356681424,251.07779439241506
0.488,0.1372298020842261,251.46616144278227
0.489,0.13730016164659625,251.85409316975378
0.49,0.13737044234243714,252.24159006128673
0.491,0.1374406442601425,252.6286526047912
0.492,0.13751076748802274,253.01528128713107
0.493,0.13758081211426967,253.40147659462434
0.494,0.1376507782269972,253.787239013044
0.495,0.13772066591421173,254.1725690276185
0.496,0.13779047526382052,254.55746712303238
0.497,0.1378602063636303,254.94193378342695
0.498,0.13792985930135268,255.32596949240073
0.499,0.13799943416459923,255.70957473301027
0.5,0.13806893104089213,256.0927499877707
0.501,0.13813835001763444,256.47549573865615
0.502,0.13820769118214804,256.8578124671005
0.503,0.13827695462166253,257.2397006539981
0.504,0.13834614042329824,257.6211607797044
0.505,0.13841524867406504,258.002193324036
0.506,0.13848427946091071,258.3827987662721
0.507,0.13855323287064678,258.7629775851545
0.508,0.1386221089900129,259.14273025888815
0.509,0.13869090790565183,259.52205726514234
0.51,0.1387596297040917,259.90095908105076
0.511,0.13882827447178311,260.2794361832123
0.512,0.13889684229505758,260.65748904769157
0.513,0.1389653332601726,261.0351181500197
0.514,0.139033747453279,261.41232396519456
0.515,0.13910208496042992,261.7891069676819
0.516,0.1391703458675785,262.1654676314155
0.517,0.13923853026058855,262.5414064297977
0.518,0.13930663822522688,262.91692383570046
0.519,0.13937466984716512,263.29202032146566
0.52,0.1394426252119726,263.66669635890565
0.521,0.1395105044051258,264.040952419304
0.522,0.13957830751200975,264.41478897341585
0.523,0.13964603461790542,264.788206491469
0.524,0.13971368580800153,265.1612054431638
0.525,0.13978126116740147,265.53378629767417
0.526,0.1398487607810969,265.9059495236484
0.527,0.1399161847339983,266.27769558920926
0.528,0.13998353311090633,266.64902496195475
0.529,0.14005080599654587,267.0199381089589
0.53,0.14011800347552059,267.39043549677217
0.531,0.14018512563235871,267.7605175914219
0.532,0.14025217255149414,268.13018485841314
0.533,0.14031914431726172,268.49943776272914
0.534,0.14038604101390378,268.86827676883206
0.535,0.14045286272556518,269.23670234066344
0.536,0.140519609536284,269.60471494164454
0.537,0.1405862815300285,269.97231503467737
0.538,0.14065287879066052,270.3395030821451
0.539,0.14071940140195327,270.7062795459125
0.54,0.1407858494475728,271.07264488732665
0.541,0.14085222301110167,271.4385995672175
0.542,0.14091852217603165,271.8041440458986
0.543,0.14098474702575767,272.1692787831673
0.544,0.14105089764357287,272.5340042383057
0.545,0.14111697411268972,272.89832087008114
0.546,0.1411829765162218,273.2622291367465
0.547,0.1412489049371946,273.6257294960412
0.548,0.14131475945852723,273.98882240519157
0.549,0.14138054016305268,274.3515083209113
0.55,0.1414462471335269,274.7137876994024
0.551,0.14151188045257196,275.07566099635505
0.552,0.14157744020277796,275.43712866694915
0.553,0.14164292646659205,275.7981911658541
0.554,0.14170833932638469,276.1588489472299
0.555,0.1417736788644323,276.5191024647271
0.556,0.1418389451629269,276.8789521714881
0.557,0.14190413830396081,277.23839852014714
0.558,0.14196925836954188,277.5974419628313
0.559,0.14203430544157264,277.9560829511606
0.56,0.14209927960188073,278.31432193624914
0.561,0.14216418093218663,278.67215936870525
0.562,0.14222900951412693,279.02959569863197
0.5630000000000001,0.142293765429252,279.3866313756281
0.5640000000000001,0.14235844875900922,279.7432668487883
0.5650000000000001,0.14242305958475693,280.099502566704
0.5660000000000001,0.14248759798777347,280.4553389774636
0.5670000000000001,0.1425520640492326,280.8107765286533
0.5680000000000001,0.14261645785023044,281.16581566735783
0.5690000000000001,0.14268077947175054,281.5204568401605
0.5700000000000001,0.1427450289947057,281.874700493144
0.5710000000000001,0.14280920649991458,282.2285470718913
0.5720000000000001,0.14287331206810486,282.5819970214857
0.5730000000000001,0.14293734577989697,282.9350507865116
0.5740000000000001,0.14300130771585143,283.28770881105515
0.5750000000000001,0.14306519795641193,283.63997153870463
0.5760000000000001,0.1431290165819486,283.99183941255114
0.577,0.14319276367273223,284.3433128751892
0.578,0.1432564393089507,284.69439236871716
0.579,0.14332004357068734,285.0450783347377
0.58,0.14338357653795672,285.39537121435865
0.581,0.14344703829067182,285.74527144819336
0.582,0.14351042890865684,286.0947794763613
0.583,0.14357374847164572,286.44389573848855
0.584,0.14363699705928237,286.79262067370854
0.585,0.1437001747511277,287.14095472066236
0.586,0.14376328162664967,287.4888983174995
0.587,0.14382631776521493,287.8364519018781
0.588,0.1438892832461379,288.183615910966
0.589,0.14395217814859892,288.530390781441
0.59,0.1440150025517179,288.87677694949133
0.591,0.14407775653451177,289.2227748508163
0.592,0.14414044017591937,289.5683849206267
0.593,0.14420305355478705,289.9136075936459
0.594,0.14426559674986786,290.2584433041096
0.595,0.14432806983983532,290.6028924857669
0.596,0.14439047290326895,290.9469555718806
0.597,0.14445280601867252,291.290632995228
0.598,0.144515069264443,291.6339251881013
0.599,0.14457726271889168,291.976832582308
0.6,0.1446393864602579,292.31935560917185
0.601,0.1447014405666745,292.6614946995326
0.602,0.1447634251162064,293.0032502837478
0.603,0.14482534018681256,293.3446227916919
0.604,0.14488718585637436,293.6856126527581
0.605,0.1449489622026836,294.0262202958579
0.606,0.14501066930344267,294.3664461494221
0.607,0.14507230723628087,294.70629064140127
0.608,0.14513387607871428,295.04575419926647
0.609,0.1451953759081943,295.3848372500094
0.61,0.1452568068020742,295.72354022014315
0.611,0.14531816883763232,296.0618635357029
0.612,0.14537946209204444,296.39980762224604
0.613,0.14544068664241583,296.7373729048532
0.614,0.1455018425657481,297.07455980812847
0.615,0.1455629299389654,297.4113687561997
0.616,0.14562394883891538,297.7478001727197
0.617,0.14568489934234644,298.0838544808663
0.618,0.14574578152592058,298.419532103343
0.619,0.14580659546622055,298.7548334623793
0.62,0.14586734123974957,299.0897589797318
0.621,0.1459280189228952,299.4243090766839
0.622,0.1459886285919962,299.7584841740471
0.623,0.14604917032328998,300.0922846921611
0.624,0.14610964419293215,300.42571105089445
0.625,0.14617005027697538,300.75876366964513
0.626,0.14623038865141014,301.09144296734087
0.627,0.14629065939213054,301.42374936243993
0.628,0.1463508625749474,301.7556832729316
0.629,0.14641099827558657,302.08724511633636
0.63,0.14647106656968525,302.4184353097069
0.631,0.14653106753281145,302.74925426962835
0.632,0.14659100124043015,303.07970241221904
0.633,0.14665086776793324,303.4097801531307
0.634,0.14671066719061499,303.73948790754923
0.635,0.1467703995836934,304.06882609019516
0.636,0.14683006502230825,304.397795115324
0.637,0.1468896635815089,304.72639539672724
0.638,0.1469491953362605,305.0546273477322
0.639,0.1470086603614444,305.38249138120307
0.64,0.14706805873185527,305.7099879095413
0.641,0.1471273905222081,306.037117344686
0.642,0.14718665580713572,306.3638800981145
0.643,0.1472458546611834,306.690276580843
0.644,0.14730498715881093,307.0163072034269
