Tiempo,P_angular,V_angular
12.186,0.42936692794979203,1.991393302994565
12.187,0.4313562763662553,1.9873005739345138
12.188,0.4333415231944535,1.9831901352561232
12.189,0.43532265075116433,1.9790620397722922
12.19,0.4372996414060411,1.9749163404216137
12.191,0.43927247758173804,1.9707530902666084
12.192,0.44124114175403306,1.9665723424919632
12.193,0.4432056164519491,1.962374150402773
12.194,0.4451658842578737,1.9581585674227853
12.195,0.4471219278076767,1.9539256470926507
12.196,0.44907372979082627,1.9496754430681753
12.197000000000001,0.45102127295050337,1.9454080091185786
12.198,0.4529645400837141,1.9411233991247552
12.199,0.45490351404140056,1.9368216670775409
12.200000000000001,0.4568381777285499,1.9325028670759832
12.201,0.45876851410430175,1.9281670533256163
12.202,0.4606945061820538,1.9238142801367415
12.203,0.4626161370295657,1.9194446019227114
12.204,0.4645333897690613,1.9150580731982196
12.205,0.466446247577329,1.910654748577596
12.206,0.4683546936858208,1.9062346827731058
12.207,0.47025871138074904,1.9017979305932557
12.208,0.47215828400318216,1.8973445469411034
12.209,0.4740533949491381,1.8928745868125745
12.21,0.4759440276696766,1.8883881052947837
12.211,0.4778301656709892,1.8838851575643625
12.212,0.4797117925144883,1.879365798885792
12.213000000000001,0.481588891816894,1.874830084609742
12.214,0.4834614472503195,1.8702780701714175
12.215,0.48532944254235455,1.8657098110889077
12.216000000000001,0.4871928614761481,1.8611253629615454
12.217,0.48905168789048814,1.85652478146827
12.218,0.4909059056798808,1.8519081223659977
12.219,0.4927554987946274,1.847275441487999
12.22,0.4946004512409001,1.8426267947422816
12.221,0.49644074708081565,1.8379622381099805
12.222,0.49827637043250794,1.8332818276437557
12.223,0.5001073054701987,1.8285856194661951
12.224,0.5019335364242662,1.8238736697682265
12.225,0.5037550475813135,1.819146034807535
12.226,0.505571823284234,1.814402770906988
12.227,0.5073838479322758,1.809643934453069
12.228,0.5091911059811045,1.8048695818943157
12.229000000000001,0.510993581942865,1.8000797697397688
12.23,0.5127912603862408,1.7952745545574262
12.231,0.5145841259365118,1.7904539929727064
12.232000000000001,0.5163721632756119,1.7856181416669172
12.233,0.5181553571421832,1.7807670573757357
12.234,0.5199336923316304,1.775900796887693
12.235,0.5217071536961724,1.7710194170426687
12.236,0.5234757261448928,1.7661229747303928
12.237,0.5252393946437895,1.7612115268889557
12.238,0.5269981442158221,1.7562851305033267
12.239,0.5287519599409578,1.751343842603881
12.24,0.5305008269562163,1.7463877202649343
12.241,0.532244730455713,1.7414168206032865
12.242,0.5339836556907007,1.7364312007767735
12.243,0.5357175879696102,1.7314309179828278
12.244,0.5374465126580886,1.726416029457048
12.245000000000001,0.5391704151790374,1.721386592471777
12.246,0.5408892810126479,1.7163426643346882
12.247,0.5426030956964363,1.711284302387381
12.248000000000001,0.5443118448252768,1.7062115640039863
12.249,0.5460155140514336,1.7011245065897798
12.25,0.5477140890845907,1.696023187579804
12.251,0.549407555691882,1.690907664437501
12.252,0.5510958996979182,1.6857779946533527
12.253,0.5527791069848133,1.680634235743532
12.254,0.55445716349221,1.6754764452485618
12.255,0.556130055217303,1.6703046807319837
12.256,0.5577977682148616,1.6651189997790372
12.257,0.5594602885972506,1.6599194599953475
12.258000000000001,0.5611176025344501,1.6547061190056225
12.259,0.5627696962540738,1.6494790344523602
12.26,0.5644165560413864,1.6442382639945659
12.261000000000001,0.5660581682393193,1.6389838653064779
12.262,0.5676945192484852,1.6337158960763047
12.263,0.5693255955271914,1.6284344140049705
12.264000000000001,0.5709513835914521,1.623139476804871
12.265,0.5725718700149991,1.6178311421986402
12.266,0.5741870414292912,1.6125094679179253
12.267,0.5757968845235232,1.6071745117021732
12.268,0.5774013860446325,1.6018263312974264
12.269,0.5790005327973056,1.5964649844551286
12.27,0.5805943116439822,1.5910905289309418
12.271,0.5821827095048597,1.585703022483572
12.272,0.5837657133578952,1.5803025228736058
12.273,0.5853433102388066,1.5748890878623583
12.274000000000001,0.5869154872410731,1.5694627752107289
12.275,0.5884822315159344,1.5640236426780703
12.276,0.5900435302723879,1.5585717480210655
12.277000000000001,0.591599370777186,1.5531071489926167
12.278,0.593149740354832,1.5476299033407444
12.279,0.5946946263875739,1.542140068807496
12.280000000000001,0.5962340163153983,1.5366377031278666
12.281,0.5977678976360231,1.5311228640287287
12.282,0.5992962579048885,1.5255956092277738
12.283,0.6008190847351473,1.520055996432464
12.284,0.6023363657976543,1.5145040833389942
12.285,0.6038480888209541,1.508939927631265
12.286,0.605354241591269,1.5033635869798667
12.287,0.6068548119524848,1.4977751190410735
12.288,0.6083497878061358,1.492174581455849
12.289,0.6098391571113894,1.4865620318488615
12.290000000000001,0.611322907885029,1.4809375278275119
12.291,0.6128010282014362,1.4753011269809702
12.292,0.6142735061925727,1.4696528868792242
12.293000000000001,0.6157403300479598,1.4639928650721394
12.294,0.6172014880146584,1.4583211190885286
12.295,0.6186569683972472,1.4526377064352327
12.296,0.6201067595578005,1.4469426845962134
12.297,0.6215508499158647,1.4412361110316558
12.298,0.6229892279484341,1.435518043177082
12.299,0.6244218821899259,1.4297885384424762
12.3,0.6258488012321539,1.4240476542114202
12.301,0.6272699737243023,1.4182954478402405
12.302,0.6286853883728973,1.4125319766571658
12.303,0.6300950339417793,1.4067572979614955
12.304,0.6314988992520729,1.40097146902278
12.305,0.6328969731821572,1.395174547080011
12.306000000000001,0.6342892446676345,1.3893665893408236
12.307,0.6356757027012989,1.3835476529807085
12.308,0.6370563363331035,1.3777177951422368
12.309000000000001,0.6384311346701274,1.371877072934294
12.31,0.6398000868765409,1.366025543431326
12.311,0.6411631821735718,1.3601632636725969
12.312,0.642520409839469,1.3542902906614556
12.313,0.6438717592094666,1.348406681364616
12.314,0.6452172196757466,1.342512492711447
12.315,0.6465567806874016,1.336607781593272
12.316,0.6478904317503962,1.3306926048626837
12.317,0.6492181624275277,1.324767019332865
12.318,0.650539962338387,1.318831081776924
12.319,0.6518558211593174,1.3128848489272398
12.32,0.6531657286233743,1.306928377474818
12.321,0.6544696745202829,1.3009617240686577
12.322000000000001,0.6557676486963963,1.294984945315131
12.323,0.6570596410546522,1.288998097777371
12.324,0.6583456415545298,1.2830012379746725
12.325000000000001,0.6596256402120053,1.276994422381903
12.326,0.6608996270995073,1.2709777074289255
12.327,0.6621675923458716,1.264951149500031
12.328,0.6634295261362952,1.2589148049333825
12.329,0.6646854187122901,1.2528687300204706
12.33,0.6659352603716361,1.2468129810055786
12.331,0.6671790414683334,1.24074761408526
12.332,0.6684167524125548,1.2346726854078256
12.333,0.6696483836705971,1.228588251072842
12.334,0.670873925764832,1.222494367130642
12.335,0.6720933692736567,1.2163910895818433
12.336,0.6733067048314442,1.2102784743768804
12.337,0.6745139231284922,1.2041565774155463
12.338000000000001,0.6757150149109732,1.1980254545465447
12.339,0.6769099709808823,1.1918851615670538
12.34,0.6780987821959861,1.1857357542222997
12.341000000000001,0.67928143946977,1.1795772882051418
12.342,0.6804579337713862,1.1734098191556677
12.343,0.6816282561256002,1.1672334026607991
12.344,0.6827923976127377,1.161048094253909
12.345,0.6839503493686311,1.1548539494144487
12.346,0.6851021025845647,1.1486510235675857
12.347,0.6862476485072212,1.142439372083852
12.348,0.687386978438626,1.1362190502788028
12.349,0.6885200837360924,1.1299901134126862
12.35,0.6896469558121665,1.1237526166901233
12.351,0.6907675861345708,1.1175066152597977
12.352,0.6918819662261484,1.1112521642141568
12.353,0.6929900876648066,1.1049893185891229
12.354000000000001,0.6940919420834605,1.098718133363814
12.355,0.6951875211699755,1.0924386634602763
12.356,0.6962768166671105,1.0861509637432254
12.357000000000001,0.6973598203724605,1.0798550890197989
12.358,0.6984365241383984,1.0735510940393187
12.359,0.6995069198720179,1.067239033493064
12.36,0.7005709995350743,1.060918962014053
12.361,0.7016287551439272,1.0545909341768367
12.362,0.7026801787694812,1.0482550044973014
12.363,0.7037252625371274,1.041911227432481
12.364,0.7047639986266845,1.0355596573803814
12.365,0.7057963792723394,1.0292003486798111
12.366,0.7068223967625884,1.022833355610226
12.367,0.7078420434401774,1.0164587323915806
12.368,0.7088553117020426,1.010076533184191
12.369,0.7098621939992504,1.003686812088607
12.370000000000001,0.710862682836938,0.9972896231454942
12.371,0.7118567707742531,0.9908850203355247
12.372,0.7128444504242943,0.9844730575792797
12.373000000000001,0.7138257144540504,0.9780537887371594
12.374,0.7148005555843407,0.971627267609304
12.375,0.7157689665897544,0.9651935479355231
12.376,0.7167309402985903,0.9587526833952362
12.377,0.7176864695927964,0.9523047276074205
12.378,0.7186355474079095,0.9458497341305696
